emotion,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
medo,-534.7180786,48.85494995,-8.730753899,6.322406769,-2.733296394,-10.20953369,-7.31888485,-17.62215996,-6.549259186,-2.509205818,-8.734786034,-5.002838135,0.744352698
medo,-431.4104309,31.75677109,-4.931372166,-0.866120815,-4.089398384,-0.242494583,-2.520156622,-6.190942287,-9.634573936,-5.656979561,0.456032306,-1.574273705,-4.032073498
medo,-422.109314,27.25297546,-26.34213448,-8.608080864,-7.374762535,-10.31563091,-7.695253372,-14.09906578,-14.59415054,0.431376427,-8.628234863,-0.644029856,4.556956768
medo,-648.5378418,52.26456451,5.367132664,11.30600357,7.738220215,2.841572285,-3.858911991,-0.360390157,-5.971780777,-0.013518319,-0.782637298,-4.296945095,2.524967909
medo,-473.8351135,11.02493,-29.95065498,-5.711679459,-15.18630219,-19.23369789,-9.002966881,-19.79158783,-4.088982105,-2.888407707,-11.52562809,1.717549801,1.295966625
medo,-489.2159119,41.8719635,-9.969696999,7.741266727,9.069705009,-5.096004486,-1.714316249,-4.993439198,-7.831280231,3.177666664,-3.195291996,0.43382737,1.432875633
medo,-401.5737915,23.68720436,-25.90844727,-1.582115054,-8.451980591,-16.96853638,-13.64536572,-16.69874573,-10.57074451,2.219615936,-13.93840981,-5.652062416,7.547656536
medo,-425.1355286,28.83158493,-8.427588463,5.738923073,3.149435282,4.552693367,-2.950815201,-2.479055166,-5.478447914,-0.378510267,2.832484245,-3.102549791,2.621869087
medo,-474.0456238,20.93978119,-23.74017715,-9.125883102,-6.276875019,-12.92199707,-8.479091644,-10.62549019,-17.74053192,-0.742343366,-3.141694307,-9.406858444,-1.474017978
medo,-421.6089172,23.59160042,-23.46486855,2.650020838,-9.310788155,-2.498993635,-14.61182213,-17.83030319,-4.317729473,-1.537942529,-0.091472231,-5.634999275,5.474283695
medo,-338.5605164,9.739462852,-23.76258087,-12.00075531,-14.01473904,-13.60085583,-9.955663681,-14.1722126,-5.490282536,5.227831364,2.734432697,12.87995815,5.162269115
medo,-506.5314636,52.41104126,-7.868686676,10.41106319,8.044756889,-6.628156662,-4.126234055,-4.99112463,-12.93639946,-2.105439663,-6.068052769,-9.201195717,-3.079642296
medo,-479.1246033,16.36142921,-23.06313324,-3.909265041,-6.787016869,-13.47305107,-18.71589088,-12.67091751,-14.89834785,-2.561687708,-11.82356453,-9.541461945,-0.979274869
medo,-524.2169189,51.1858902,-13.86503029,0.711113811,4.592319012,-3.361242771,-8.834920883,-14.0197134,-15.50166225,-5.974859715,-1.226949215,-7.337090969,-4.631855011
medo,-437.3162537,3.740123987,-26.79207802,-17.19016266,-11.87867832,-14.7297039,-17.84128189,-14.1487875,-11.71485996,3.580143929,4.724142551,18.97304726,14.1040802
medo,-552.4194946,55.39570236,-19.04634094,13.52290249,-2.015376329,-7.108263969,-12.38271236,-7.75846529,-15.0787344,-9.725417137,-0.470744371,-9.858211517,-4.047756672
medo,-551.4824829,31.73461723,-34.10341263,8.417460442,-18.28448486,-11.06115437,-3.813879013,-16.4716053,-9.726826668,-2.477530241,-11.77115345,-5.438218117,-8.330795288
medo,-438.9672546,64.79207611,-12.15196514,16.12540245,2.685997486,4.28272295,-10.3259964,-15.46556568,-5.312559128,-10.7866497,4.193557262,-6.137164116,-5.935596943
medo,-550.5887451,31.69419479,-23.10891342,3.840840578,-13.26950741,-12.78919697,-7.039205074,-20.83267784,-14.12159634,-7.643215179,-11.43491554,-6.374190807,-10.29965591
medo,-615.8182983,62.8744545,7.716917515,16.2789669,3.998200178,-6.453667641,-5.096537113,-2.165323734,-5.043860435,1.554359078,2.265414953,-2.033687115,-3.015801191
medo,-647.6702881,34.56061172,-16.67559052,0.895717144,-5.928312778,-19.16013336,-3.653746843,-15.92236042,-10.4621582,0.966689706,-6.633307457,-10.31512547,-8.839759827
medo,-664.168457,59.03004456,3.865388393,14.03499317,5.545055866,-5.534031391,-6.596403599,-9.252775192,-7.25988102,0.234253302,-4.491771221,-7.693511963,-2.438564539
medo,-585.7359009,40.71210861,-20.10250092,7.294548988,-3.196856499,-12.63432693,2.832032442,-19.59684372,-6.830647945,-3.867501974,-7.747471809,-5.853962421,-2.537406921
medo,-597.5966797,71.83181763,-5.489365578,17.30984688,10.89028358,-5.533720016,-8.869878769,-8.014849663,-5.939806461,-0.84594208,-6.916327477,-6.144331932,-5.314295769
medo,-530.8120728,34.46508408,-11.23798847,3.271439314,-2.916927099,-18.15814972,-9.367788315,-17.74622917,-10.06924534,-5.362895012,-11.82394123,-5.076474667,1.021622896
medo,-523.6939697,56.33047485,-1.819076419,8.375236511,-3.336107254,-1.751701593,-3.254667282,-3.650814533,-9.964509964,-7.047339916,3.892132282,-3.319976091,-4.447011948
medo,-472.3984375,38.14567566,-20.48397255,2.111052752,-4.556011677,-14.56754875,-9.243760109,-12.73207569,-15.78330517,2.81555891,-8.975640297,-1.923242927,-5.88795948
medo,-620.7766113,59.43721771,0.073594429,13.31741238,2.906457186,-2.765362263,-9.700064659,-3.626135349,-10.65000534,-1.770674706,3.585313797,-8.821304321,1.735774636
medo,-584.9035034,33.8498497,-21.30733109,9.004822731,-13.9467268,-13.53159046,-9.150608063,-17.18858337,-2.247499943,-7.066195488,-7.787403584,-4.452402115,-3.809336662
medo,-534.8922119,59.7527771,-2.916222572,16.328825,5.499530315,-6.003126621,-6.211251736,-3.12882328,-10.00469208,2.454824448,-2.816203356,-2.312082291,1.388775945
medo,-573.4596558,41.72441101,-9.727388382,3.867776871,-2.668650866,-13.2251606,-10.45597649,-15.48178673,-11.22696877,2.301180601,-10.57449627,-9.113816261,2.374205828
medo,-539.9229736,73.54711151,-8.59957695,16.11876488,3.796544552,5.864917278,1.380556941,-8.171490669,-16.16566658,-2.573091269,-2.633501291,-6.996099949,3.19487834
medo,-551.5951538,64.14937592,-18.77251434,10.28663349,-1.605875015,-1.974112034,-11.72852612,-13.79424953,-10.65262604,-4.110258579,-2.078373671,-7.61713028,4.030361652
medo,-708.7954712,28.74999046,-9.041017532,-3.914826393,-16.03636169,-21.21040154,-12.41297722,-14.73510838,-11.48688793,-5.483929157,-13.41737175,-3.670489311,-6.389818192
medo,-488.9150696,53.32217026,-17.02365303,9.431899071,3.194491386,-13.04501247,-14.40938854,2.009542465,-24.70582962,-6.457448483,3.724892139,-11.39774609,-3.202034473
medo,-523.236145,26.04943657,-19.74917603,-4.227082729,-14.47911835,-16.49968529,-10.07775974,-11.10371017,-25.052948,-2.815180063,-5.77679491,-14.42610073,-6.73952961
medo,-535.4954834,61.92245483,-4.979268551,7.254309654,6.758128166,0.757845998,-4.440655708,-9.846635818,-9.908620834,-3.135286093,-1.308755994,-3.283391237,-3.142219067
medo,-565.84375,39.04502487,-16.34286499,-6.100708008,-20.14953041,-10.39096832,-8.806210518,-12.90301418,-11.04235172,-4.783555031,-7.171411514,-3.928514481,-9.368086815
medo,-576.8880005,53.83890915,-19.24829292,10.18134403,-1.750406384,-8.718846321,-11.28724289,-8.257118225,-18.60508919,-9.510134697,-0.328863144,-8.271028519,-6.606734276
medo,-544.7487793,34.9681015,-31.60918427,4.505683422,-18.38680077,-11.93314171,-1.963068008,-15.60390472,-10.89577293,-3.061601877,-11.97982597,-6.518402576,-7.533417225
medo,-458.1261902,70.79901123,-16.52841187,15.47463226,-1.59935689,5.438871861,-12.16398335,-17.30550194,-6.925886631,-11.07088566,3.910173178,-8.784156799,-9.228730202
medo,-501.6065674,31.08782768,-21.65885925,5.782197952,-12.14438725,-12.38474846,-0.245608121,-15.2103672,-7.942657948,-5.790516376,-8.859351158,-3.662667274,-8.817850113
medo,-576.4718628,57.37718201,-0.141387478,15.96304798,3.725259542,-10.90457153,-6.701930046,1.114113927,-7.062443733,1.668097854,-1.691680789,-4.285498142,-1.464344859
medo,-657.9641113,31.93872833,-12.91209221,-3.357151747,-5.19668293,-17.28908157,-5.65690279,-16.11616707,-10.80089092,1.51680851,-8.637292862,-11.03450584,-8.107354164
medo,-670.2241821,65.05941772,9.62493515,14.87201595,3.431890726,-8.997989655,-10.69604397,-12.6028862,-9.082553864,-1.317633629,-6.270273209,-5.011003494,-1.113000631
medo,-566.3704834,42.02729416,-22.10684586,9.42189312,-4.242776871,-12.92932415,4.910099983,-16.87560844,-5.013204575,-6.154218674,-5.335695744,-3.993626595,-1.866182804
medo,-555.7732544,70.12760925,-8.634093285,10.0874052,16.10255051,-0.673477709,-9.610041618,-11.34574795,-8.164979935,1.824536324,-7.079355717,-8.076831818,-3.83645916
medo,-498.6535645,36.36887741,-13.24524021,0.400983751,-7.288412571,-16.36297989,-6.980224609,-19.80280685,-18.88069916,-3.77142024,-4.550529003,-10.76586056,-1.032071471
medo,-530.5342407,59.06447601,-2.487102747,11.85467052,0.021238945,-0.699899137,-3.045124531,-2.863941908,-9.236989021,-3.848129749,4.41498518,-2.824385643,-1.750336409
medo,-456.2478638,38.748703,-25.04226303,2.181025267,-4.603601933,-17.97941208,-9.370357513,-17.47658348,-15.99252701,5.811511517,-7.153077602,-2.651976109,-2.907957554
medo,-645.8374023,60.66449738,12.37508392,15.96593189,5.064467907,2.760068178,-11.40580559,-1.538856626,-6.755761623,-0.979133606,4.437535763,-6.42231369,2.229452848
medo,-591.0713501,36.88495636,-19.18498611,6.96095562,-10.93210125,-11.46139431,-5.89482832,-16.0331192,-3.252525568,-5.857164383,-7.823726177,-7.709587097,-5.315947533
medo,-511.4721375,52.75900269,-6.615224361,13.48121166,5.601821899,-9.184969902,-3.60650301,-3.475466967,-13.07503605,0.427660495,-2.997849941,-3.056838274,-2.292700291
medo,-555.7770996,45.03042221,-12.75655079,6.76460743,-4.084950924,-13.80017376,-8.244627953,-16.90212822,-16.73647499,1.143537521,-10.13059139,-12.39567852,1.302814603
medo,-543.7189941,70.08073425,-0.692391932,16.31901741,6.616410255,9.192346573,0.630202055,-6.049932957,-14.09729481,-0.537680745,-1.435343504,-7.289440632,4.175344944
medo,-623.630249,71.65374756,-13.72314835,12.55480385,1.020539999,-3.207177877,-9.237285614,-7.122518539,-10.78645897,-7.974878788,1.90072906,-9.531435013,-0.1550304
medo,-617.7335205,28.58851433,-11.43728828,-2.484879971,-15.69545174,-20.63200951,-13.96746826,-13.94316578,-15.16556072,-0.108075283,-15.80193424,-4.884764671,-6.746453285
medo,-493.1809692,54.2065239,-16.7007122,8.159383774,2.514188766,-10.71970463,-14.69951344,-0.507457733,-23.79762077,-9.0809021,4.229941368,-11.74839687,-4.407870293
medo,-526.5592651,25.29243851,-16.74319077,-2.475541115,-14.74684811,-14.0236845,-11.26056767,-9.093653679,-24.61012268,-6.503887653,-5.453283787,-14.86933899,-6.845543385
medo,-530.8884277,58.1410408,-4.78959465,8.735409737,9.929290771,-1.838945031,-2.493945122,-10.44852066,-9.08921814,-3.76134634,-2.095109224,-5.267809868,-3.067388296
medo,-595.5401001,44.15518951,-12.33091068,-4.638448238,-23.40070152,-14.52661991,-11.1445713,-15.42882633,-12.89452648,-6.199887276,-8.266404152,-1.554863572,-9.720614433
medo,-542.4121704,54.70394516,-13.60641479,7.185508251,0.69952482,-5.385564804,-13.08968353,-7.06220293,-15.20413876,-12.15601635,-1.625191808,-7.616407871,-5.30365324
medo,-527.1797485,23.74462509,-27.42902946,3.650300741,-15.85517216,-12.88620377,-6.229489803,-17.5904026,-9.934062958,-1.292745352,-12.75103474,-6.10229826,-10.00993252
medo,-519.4952393,59.88230133,-11.52669239,12.78789711,-3.41176939,-0.414164662,-20.33843994,-18.03878784,-9.973221779,-14.25302982,-1.023833156,-3.71233201,-10.03588676
medo,-498.342926,18.0994873,-19.36306,4.230149269,-12.21648598,-13.39312553,-4.08024168,-17.4519577,-8.959273338,-5.807538986,-11.32018661,-4.619636059,-11.50629234
medo,-581.9667969,62.47943115,3.288012981,11.51658249,0.241825417,-11.81598473,-10.86540794,-0.398630679,-8.939844131,0.172682613,1.286425591,-1.508527875,-6.127554417
medo,-639.8237915,36.26417923,-13.00417995,-3.385617495,-5.784401417,-15.72777843,-7.230204105,-17.4585743,-5.951066494,0.673601449,-6.742595196,-9.408665657,-8.05954361
medo,-616.675293,53.11608505,2.177535295,7.140733242,1.712998986,-9.80460453,-12.37171936,-11.93143749,-9.777590752,-0.68433547,-13.13310814,-6.305350304,-4.336227417
medo,-555.473999,25.66467476,-11.41715622,5.20958519,1.440545559,-11.59855461,0.669965506,-14.08569336,-7.247523308,-1.273017406,-5.060031891,-6.392308712,-1.666140914
medo,-566.5595093,67.56285095,0.150152922,16.66697502,14.94882774,-2.928521395,-8.887141228,-5.081913471,-5.498066902,-2.649446726,-6.94729948,-4.283046722,-5.097162247
medo,-481.9685974,28.91459656,-10.77721691,-0.810289145,-8.012377739,-14.08194733,-5.299508095,-17.93734741,-16.91361237,-4.822875977,-7.924552441,-10.37268448,-4.685087204
medo,-515.7229614,52.11049652,1.23814261,8.430077553,-4.845340252,-0.561686516,-4.637106895,-7.658270836,-8.365285873,-7.591094971,2.462489843,-4.595307827,-3.424939632
medo,-511.3382568,32.97739792,-16.44858551,-1.177262306,-2.920285702,-14.54551315,-8.912625313,-14.66300297,-15.21533775,2.157832623,-10.73418713,-4.109937668,-7.212881088
medo,-633.4891357,60.90807724,0.57839632,11.15785313,0.598171711,-0.059718985,-15.80990028,-6.455920219,-13.55809116,-2.929606915,3.013791561,-8.127839088,1.705596805
medo,-596.274353,31.71806526,-17.96904564,6.795616627,-8.718411446,-15.20045567,-9.446527481,-18.60698128,-3.42636776,-4.895173073,-9.38180542,-6.133192062,-6.063900471
medo,-523.4902954,57.38197327,-4.812589169,17.50899315,5.478496552,-5.546311378,-2.747461557,-1.440448284,-10.53028297,4.440351486,-3.825503111,-0.477765203,0.202761024
medo,-578.6334229,40.53143692,-8.139297485,10.33817387,-2.422502518,-11.34844208,-11.96704006,-16.29571724,-6.2862463,4.814132214,-17.90854454,-8.441761017,4.028026581
medo,-453.0945435,61.32588577,-3.609219313,9.409555435,3.2382617,5.897502899,-4.728010654,-7.864778042,-17.04167747,-0.046409573,-0.555185258,-8.223238945,5.071787357
medo,-581.8865967,62.77726364,-7.408603668,8.169548035,-0.187537342,-4.131287098,-9.473186493,-9.793270111,-14.60234356,-5.965847492,0.51848799,-9.527908325,0.947814643
medo,-645.7948608,24.78285599,-13.61230946,-5.99717474,-16.26189804,-24.22107506,-11.74981594,-18.61131287,-12.94686031,-2.028996229,-15.04966831,-5.578700542,-7.051258564
medo,-496.7709045,47.73223495,-13.39847374,8.668329239,1.997606158,-8.368819237,-15.19592667,1.705293298,-24.42072678,-6.451320648,0.266306669,-10.24278164,-6.118828297
medo,-528.145874,24.97107315,-9.579503059,-6.444881916,-12.07599735,-13.17841625,-11.96526337,-9.950510025,-24.28884506,-2.4540627,-6.476245403,-16.58011627,-5.04977417
medo,-481.6618652,52.26422882,-12.24158192,5.486082554,6.483239651,-8.67209816,-7.039335728,-10.28170204,-10.68899822,-4.837011337,-1.878129721,-6.706971645,-1.960159659
medo,-579.7822876,32.57910919,-7.894028664,-4.933609486,-19.20203781,-8.122835159,-13.73761749,-12.99677372,-8.212683678,-5.595462799,-5.939524174,-2.746605873,-7.573393822
medo,-530.9869385,55.61190414,-17.37639809,8.917700768,0.265483528,-6.867750645,-14.30393219,-11.59360027,-19.3347187,-10.18024635,0.198011324,-8.426627159,-6.160734653
medo,-536.6291504,22.6252327,-29.43922424,5.008012772,-16.61657333,-11.99428654,-7.993483067,-18.09726715,-11.06440735,-2.179543495,-13.73485756,-4.697601795,-9.482373238
medo,-446.5198364,64.95482635,-8.568719864,12.74542618,-3.041161537,1.832385898,-14.14670467,-18.32463646,-6.460058689,-15.84869099,1.910268068,-6.484081745,-8.553947449
medo,-486.7146606,23.34738159,-16.50828171,2.178844929,-12.69856834,-14.05459785,-4.83569479,-19.16622543,-9.801345825,-8.057035446,-9.267151833,-5.318376541,-11.50312996
medo,-643.0061035,59.18186188,5.165587425,12.3604002,4.631804466,-8.171775818,-3.28237462,-1.859230042,-5.231422901,1.008608103,0.867821276,-1.0289675,-2.788384676
medo,-595.5800781,33.31336594,-21.59021187,3.005838394,-6.592755795,-22.8640461,-6.199690819,-20.19308853,-11.05773067,0.491636246,-8.624479294,-8.676790237,-8.820886612
medo,-641.97052,62.87733459,13.69085217,16.29097748,5.667945385,-8.417404175,-3.291872978,-7.656846046,-8.29153347,4.066557407,-4.465426922,-4.245904446,-0.373487771
medo,-574.9887085,32.27378464,-16.01791954,6.482604027,0.690175533,-14.10685253,3.377856493,-19.36829758,-8.542124748,-3.707526684,-8.137180328,-4.249769688,-5.012147903
medo,-575.9759521,66.1005249,-7.303053856,12.32662678,10.65667725,-1.33924675,-13.4736824,-10.68758392,-7.232523918,-3.347537041,-9.991215706,-9.76876545,-6.212120056
medo,-519.7490234,31.19689941,-6.424535751,-1.279806614,-6.479422569,-12.92991734,-5.921523094,-15.09684849,-13.36862087,-4.550635815,-5.98918438,-11.30242252,-1.634336829
medo,-524.8098755,52.73418045,1.539234757,6.852769852,-5.083176136,-1.739425182,-6.852608204,-7.842286587,-9.886969566,-9.052808762,0.491577923,-4.293658257,-4.23946476
medo,-494.4651489,32.64468384,-21.78294754,-1.786324143,-3.577533722,-14.07975292,-9.972272873,-15.3465538,-10.79596806,4.15226841,-11.40673733,-3.520869017,-4.632318974
medo,-635.8204956,58.75829315,-3.912469149,13.93710709,1.876935363,-1.30945313,-15.63146687,-4.325408459,-12.67760754,-4.653778553,4.647907734,-8.616812706,1.228604913
medo,-592.6102295,32.54478073,-19.30764771,5.17183876,-9.268936157,-15.55632019,-14.50608635,-17.18940735,-2.249067545,-6.323611736,-8.832970619,-5.202703476,-4.772982597
medo,-504.923584,56.30968857,-10.55972004,19.26795769,4.080981255,-9.920357704,-7.886163235,-7.120097637,-12.69658566,1.03312695,-5.692125797,-3.388421774,-1.489911556
medo,-579.1531982,43.84067154,-11.42030525,7.81953764,-0.053012032,-11.53119564,-15.29225636,-17.41082191,-6.86324501,1.898425937,-16.56376457,-7.558124065,4.432666779
medo,-506.2897644,63.65320587,-2.536454201,13.85455894,3.021813154,7.549342155,-2.564790249,-9.547872543,-14.54693317,0.207257494,-3.666791439,-8.947599411,3.534717321
medo,-561.6550293,58.8143158,-15.19444942,12.84878349,-2.198248863,-3.287534475,-7.394217014,-8.57536602,-12.48679638,-3.573919296,1.042777061,-9.877549171,3.763646841
medo,-657.8421021,24.84238052,-9.19554615,-4.098302841,-15.88494682,-22.4109478,-12.78953457,-16.42646217,-12.07516289,-2.522047997,-15.52982998,-4.701609135,-9.091710091
medo,-488.057312,50.27465057,-17.92912483,10.12780666,3.714164257,-9.006210327,-12.46543598,-0.25995034,-25.46763802,-5.430662155,0.853835642,-10.97192764,-4.485274315
medo,-496.3680725,18.17226028,-14.38247204,-4.956874371,-14.69443607,-12.19263268,-9.441427231,-12.83704376,-24.12097359,-4.755942345,-6.680609226,-13.28252029,-5.730717659
medo,-489.8393555,53.29847336,-15.27746677,5.913897038,5.117516041,-8.513085365,-5.882929325,-11.48023033,-11.74919224,-5.946519375,-3.659028053,-5.320100307,-4.487205982
medo,-550.2503052,34.49651337,-2.150460243,-4.785324574,-14.12947845,-10.08773899,-8.801633835,-11.24444199,-13.81826305,-1.067935348,-7.699348927,-1.502948165,-8.275640488
medo,-491.1069031,53.20902634,-19.42852783,5.858785629,-0.591338336,-7.573959351,-15.27683353,-6.7415061,-19.07176971,-14.73008537,-1.552488565,-10.43352032,-9.07673645
medo,-470.5284729,25.37324905,-36.0220871,4.589375496,-13.97727776,-14.85524464,-3.962296963,-16.83563995,-9.256054878,-2.590671301,-13.08897781,-3.947327852,-6.564776421
medo,-365.6926575,66.19503784,-12.68710709,16.27042961,0.450734735,4.015706062,-7.004855633,-7.853146553,-5.549045086,-11.2986927,7.092107773,-1.217492461,-9.164215088
medo,-477.6087646,25.49187469,-23.71969986,5.985844612,-13.07833481,-12.55379009,-4.662140369,-15.61718464,-10.60510159,-5.819448948,-13.29247475,-7.238722324,-10.82316208
